Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Average Cadence,Max Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone
728545788,"Sep 29, 2016, 6:21:18 AM",Afternoon Run - The I got stuck at a desk all day run...,Run,"Bit of everything, threw some surges in there and ran comfortable at other times.",2650,8.42,,false,"",activities/803116692.fit.gz,75.0,,2650.0,2647.0,8424.5,4.400000095367432,,92.0,,10.0,44.0,17.899999618530273,-0.04748060181736946,,,85.84510040283203,97.0,,,,,790.0289306640625,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1481080.0,,,,,,
729553792,"Sep 30, 2016, 6:52:35 AM",Afternoon Run - End of week shakeout,Run,Busy work week being interstate. Time to hit the trails!,2524,8.03,,false,Blue,activities/804278774.fit.gz,75.0,,2524.0,2524.0,8035.5,4.5,,68.0,,8.0,41.0,12.300000190734863,-0.024889599531888962,,,85.5167007446289,100.0,,,,,751.2886962890625,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
730296313,"Oct 1, 2016, 12:00:48 AM",Morning Run - Blackall heat training ,Run,The plan was for two hours steady pace in long sleeves and a cap to simulate the heat on the back end of the Blackall 50 course. Longest road run in a while...,5360,16.05,,false,Blue,activities/805125180.fit.gz,75.0,,5360.0,5163.0,16053.900390625,4.199999809265137,,170.0,,8.0,55.0,27.0,0.0,,,86.38310241699219,102.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
732693863,"Oct 2, 2016, 7:59:52 PM",BTR Group run - Mt Nebo return,Run,"",21337,36.08,,false,"",activities/807807461.fit.gz,75.0,,21337.0,15231.0,36087.80078125,4.699999809265137,,1197.0899658203125,,59.5,280.20001220703125,49.0,-0.008867260068655014,,,79.92320251464844,131.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1605321.0,,,,,,
734758864,"Oct 5, 2016, 1:53:10 AM",Lunch Run - KP Loop,Run,"",2563,8.23,,false,Blue,activities/810167798.fit.gz,75.0,,2563.0,2563.0,8229.7001953125,6.199999809265137,,110.36499786376953,,0.10000000149011612,28.5,25.399999618530273,-0.007290670182555914,,,86.30449676513672,99.0,,,,,788.1766967773438,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
735817240,"Oct 6, 2016, 1:52:00 AM",Lunch Run - Easy River/Gardens Loop,Run,Summer is going to be brutal!,2791,8.01,,false,Blue,activities/811429430.fit.gz,75.0,,2791.0,2791.0,8016.2998046875,5.800000190734863,,39.893699645996094,,2.0999999046325684,25.700000762939453,20.399999618530273,0.006237289868295193,,,84.92639923095703,96.0,,,,,751.4545288085938,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
738650437,"Oct 8, 2016, 8:19:03 PM",Morning Run - BTR group run,Run,"",8862,13.11,,false,"",activities/814804053.fit.gz,75.0,,8862.0,5640.0,13117.7998046875,5.300000190734863,,640.8889770507812,,56.70000076293945,249.39999389648438,49.5,0.016771100461483,,,80.20249938964844,119.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1605321.0,,,,,,
740030222,"Oct 10, 2016, 1:03:24 AM",Lunch Run - KP Loop,Run,Legs didn't want to turnover today.,1826,6.02,,false,Blue,activities/816369617.fit.gz,75.0,,1826.0,1826.0,6020.5,5.0,,44.0,,8.0,24.0,20.399999618530273,-0.13287900388240814,,,86.99639892578125,98.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
740030475,"Oct 10, 2016, 1:35:58 AM",Lunch Run - Long warm down,Run,"",1428,4.19,,false,Blue,activities/816369899.fit.gz,75.0,,1428.0,1428.0,4195.7001953125,4.699999809265137,,35.0,,6.0,22.0,31.299999237060547,-0.11917000263929367,,,85.51799774169922,97.0,,,,,393.9178771972656,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
741008195,"Oct 11, 2016, 1:58:51 AM",Lunch Run - Easy river loop,Run,"",2895,8.39,,false,"",activities/817499673.fit.gz,75.0,,2895.0,2895.0,8392.7001953125,5.0,,81.0,,2.0,21.0,17.5,-0.08340580016374588,,,84.7833023071289,95.0,,,,,789.5866088867188,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1302276.0,,,,,,
743066820,"Oct 13, 2016, 1:57:25 AM",Lunch Run - West End loop,Run,"Starting to add a bit more speed, legs are slowly feeling better.",2487,8.07,,false,Blue,activities/819867027.fit.gz,75.0,,2487.0,2487.0,8071.5,4.800000190734863,,10.286700248718262,,3.0,15.800000190734863,9.899999618530273,0.07433559745550156,,,87.15889739990234,99.0,,,,,754.6521606445312,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
743989521,"Oct 14, 2016, 3:17:16 AM",Afternoon Run - Warm down,Run,"",703,2.05,,false,Blue,activities/820956496.fit.gz,75.0,,703.0,703.0,2050.300048828125,3.5999999046325684,,16.0,,7.0,23.0,24.399999618530273,-0.4389599859714508,,,85.83570098876953,96.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
743989547,"Oct 14, 2016, 2:44:43 AM","Lunch Run - Progression, interval or fartlek... Something like that.",Run,Trying to get these little legs moving,1796,6.11,,false,Blue,activities/820956506.fit.gz,75.0,,1796.0,1796.0,6118.5,7.800000190734863,,51.0,,-2.0,23.0,17.399999618530273,-0.1470949947834015,,,87.15370178222656,102.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
745915769,"Oct 15, 2016, 11:39:42 PM",Morning Run - Easy jog around the block,Run,Skipped a trail run this morning. Will head out for a longer run when it cools down.,1409,4.10,,false,"",activities/823397755.fit.gz,75.0,,1409.0,1409.0,4104.0,3.799999952316284,,41.0,,8.0,27.0,18.200000762939453,-0.1218319982290268,,,85.13680267333984,94.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1481080.0,,,,,,
746088353,"Oct 16, 2016, 6:43:04 AM",Afternoon Run - Let the taper begin,Run,"",3275,10.04,,false,"",activities/823687184.fit.gz,75.0,,3275.0,3275.0,10041.0,4.0,,84.68949890136719,,3.0,48.0,18.200000762939453,-0.0069714197888970375,,,85.05159759521484,97.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1336916.0,,,,,,
748157710,"Oct 18, 2016, 1:34:17 AM",Lunch Run - KP loop and swimming cool down,Run,Beautiful weather today,2104,6.32,,false,"",activities/826343129.fit.gz,75.0,,2104.0,2101.0,6328.2001953125,4.300000190734863,,74.0,,10.0,43.0,24.399999618530273,0.04740680009126663,,,85.21209716796875,94.0,,,,,598.4378051757812,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1302276.0,,,,,,
749173851,"Oct 19, 2016, 1:42:06 AM",Lunch Run - Easy 6 and cool down,Run,"",2223,6.44,,false,"",activities/827520052.fit.gz,75.0,,2223.0,2223.0,6442.5,6.5,,127.38800048828125,,2.0,41.0,17.5,-0.0388047993183136,,,85.5093002319336,95.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1302276.0,,,,,,
750174046,"Oct 20, 2016, 2:16:13 AM",Lunch Run - That'll do little pig,Run,Last run before Blackall 50 on Saturday ,1814,5.33,,false,"",activities/828685932.fit.gz,75.0,,1814.0,1814.0,5330.2998046875,4.800000190734863,,59.0,,8.0,28.0,24.0,-0.15008500218391418,,,83.55670166015625,97.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1302276.0,,,,,,
751914322,"Oct 21, 2016, 9:00:29 PM",Blackall 50km,Run,Ouch,20323,48.90,,false,"",activities/830726872.fit.gz,75.0,,20323.0,19923.0,48900.6015625,4.800000190734863,,1123.8199462890625,,231.89999389648438,465.0,46.5,0.0016359699657186866,,,79.10310363769531,122.0,,,,,4800.65234375,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1605321.0,,,,,,
755235209,"Oct 25, 2016, 7:31:59 AM",Afternoon Run - The mind is willing but the legs say no,Run,4K run and walk home warm down,1951,5.22,,false,"",activities/834557186.fit.gz,75.0,,1951.0,1942.0,5226.2998046875,4.5,,53.0,,7.0,30.0,31.299999237060547,-0.019133999943733215,,,78.893798828125,122.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1481080.0,,,,,,
756318348,"Oct 26, 2016, 9:47:00 AM",Evening Run - Easy recovery,Run,Legs felt much better tonight. Slowly slowly!!,2517,7.24,,false,"",activities/835809602.fit.gz,75.0,,2517.0,2514.0,7246.0,4.0,,57.60279846191406,,3.0,27.0,20.0,0.0013800699962303042,,,84.4717025756836,97.0,,,,,676.5726318359375,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924397.0,,,,,,
757074744,"Oct 27, 2016, 1:50:00 AM",Lunch Run - Little shakeout ,Run,"",2251,7.02,,false,Blue,activities/836656071.fit.gz,75.0,,2251.0,2251.0,7022.60009765625,6.599999904632568,,113.44000244140625,,0.5,40.900001525878906,37.0,-0.024207599461078644,,,85.94580078125,98.0,,,,,684.294921875,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
758698632,"Oct 28, 2016, 8:00:09 PM",Morning Run - BTR birthday run,Run,"",6931,18.04,,false,"",activities/838571161.fit.gz,75.0,,6931.0,6789.0,18041.80078125,5.199999809265137,,672.677978515625,,59.20000076293945,252.89999389648438,49.5,-0.015519499778747559,,,79.98470306396484,114.0,,,,,1866.8226318359375,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1336916.0,,,,,,
761216739,"Oct 31, 2016, 2:04:44 AM",Lunch Run - Easy KP loop ,Run,"",2924,8.20,,false,Blue,activities/841480591.fit.gz,75.0,,2924.0,2924.0,8207.0,5.199999809265137,,63.0,,4.0,34.0,18.899999618530273,-0.2071399986743927,,,84.09819793701172,95.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
762161489,"Nov 1, 2016, 2:47:07 AM",Day 1 - Indigenous Marathon Project,Run,"Hot and humid day, 10km done and 140km to go. ",3191,10.08,,false,Blue,activities/842596655.fit.gz,75.0,,3191.0,3191.0,10088.400390625,4.599999904632568,,104.0,,-2.0,21.0,23.299999237060547,0.0,,,86.15339660644531,98.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
763265340,"Nov 2, 2016, 1:57:33 AM",Day 2 - Indigenous Marathon Project,Run,"Short run between meetings, beautiful warm day. ",1981,6.26,,false,Blue,activities/843872037.fit.gz,75.0,,1981.0,1956.0,6267.5,6.900000095367432,,66.4000015258789,,-3.0,23.0,30.5,-0.06382130086421967,,,85.77529907226562,97.0,,,,,591.9227294921875,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
764398904,"Nov 3, 2016, 7:24:47 AM",Day 3 - Indigenous Marathon Project,Run,Short run before dinner. ,1653,5.08,,false,"",activities/845200847.fit.gz,75.0,,1653.0,1653.0,5083.2001953125,4.0,,30.177799224853516,,3.0,34.0,19.0,0.009836319833993912,,,84.68229675292969,94.0,,,,,472.1632995605469,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924397.0,,,,,,
765280355,"Nov 4, 2016, 5:06:47 AM",Day 4 - Indigenous Marathon Project,Run,"Desk bound all day, first chance to run and I was out the door. Back to work now.",1815,6.02,,false,Blue,activities/846218963.fit.gz,75.0,,1815.0,1794.0,6028.2998046875,5.0,,56.0,,8.0,39.0,34.20000076293945,-0.09953050315380096,,,87.08879852294922,99.0,,,,,562.4620361328125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
765999687,"Nov 4, 2016, 7:38:22 PM",BTR Group Run - It's getting hot!!,Run,"",8808,14.79,,false,"",activities/847049871.tcx.gz,75.0,,8808.0,6197.0,14798.599609375,5.300000190734863,,634.3070068359375,,56.900001525878906,229.5,48.900001525878906,0.008784609846770763,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1605321.0,,,,,,
768377703,"Nov 7, 2016, 1:10:12 AM",Day 7 - Indigenous Marathon Project,Run,"Had to stop after a few hundred metres to stretch out my calves and glutes, felt really tight. Once I warmed up they were fine. Will jump on the roller tonight.",3815,11.01,,false,Blue,activities/849780946.fit.gz,75.0,,3815.0,3567.0,11018.2001953125,7.300000190734863,,125.81199645996094,,0.4000000059604645,41.900001525878906,32.79999923706055,-0.0090758902952075,,,85.23670196533203,96.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
769462348,"Nov 8, 2016, 9:38:29 AM",Day 8 - Indigenous Marathon Project,Run,"Easy local lap, trying to avoid the heat of the day. 8pm and it was still very humid.",3284,9.03,,false,"",activities/851064885.fit.gz,75.0,,3284.0,3284.0,9030.599609375,3.200000047683716,,93.0,,13.0,38.0,19.200000762939453,-0.05536729842424393,,,83.51570129394531,94.0,,,,,848.6553955078125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1481080.0,,,,,,
770408208,"Nov 9, 2016, 9:36:46 AM",Day 9 - Indigenous Marathon Project,Run,8x Hill repeats (7km) and a little surge at the end. ,3135,10.03,,false,"",activities/852154297.fit.gz,75.0,,3135.0,3135.0,10036.5,4.699999809265137,,108.0,,12.0,33.0,33.900001525878906,-0.06974539905786514,,,85.90630340576172,98.0,,,,,941.423828125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1481080.0,,,,,,
771251429,"Nov 10, 2016, 10:04:14 AM",Day 10 - Indigenous Marathon Project,Run,"Same same, busy workload and hot weather keeping me indoors during work hours. I don't mind the evening runs, still humid though. ",2586,7.35,,false,"",activities/853146857.fit.gz,75.0,,2586.0,2569.0,7356.7998046875,3.4000000953674316,,75.0,,13.0,49.0,17.899999618530273,-0.27185699343681335,,,83.9655990600586,94.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1481080.0,,,,,,
772528395,"Nov 11, 2016, 6:41:16 PM",Day 11 - Indigenous Marathon Project,Run,"Just didn't have it this morning, felt tired before I even started running. Took it easy and just logged some time outside.",3997,9.77,,false,"",activities/854635592.fit.gz,75.0,,3997.0,3923.0,9777.0,3.4000000953674316,,88.0,,6.0,35.0,27.299999237060547,-0.051140401512384415,,,78.12159729003906,127.0,,,,,924.2745361328125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1481080.0,,,,,,
773631212,"Nov 12, 2016, 6:10:06 PM",BTR Group Run - White Rock,Run,"",14191,18.62,,false,"",activities/855905928.fit.gz,75.0,,14191.0,6850.0,18626.30078125,4.900000095367432,,447.0,,83.0,188.0,49.5,0.059056300669908524,,,82.8551025390625,119.0,,,,,1827.47412109375,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1127164.0,,,,,,
775771104,"Nov 15, 2016, 1:59:56 AM",Day 15 - Indigenous Marathon Project,Run,"Easy KP loop, warm but not as bad as last week.",2814,8.22,,false,Blue,activities/858369672.fit.gz,75.0,,2814.0,2751.0,8224.2998046875,5.199999809265137,,115.13999938964844,,0.10000000149011612,29.799999237060547,21.700000762939453,-0.0012159099569544196,,,85.72979736328125,95.0,,,,,794.4706420898438,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
776754332,"Nov 16, 2016, 2:01:44 AM","Day 16 - Indigenous Marathon Project, almost done!",Run,Easy loop around KP,2219,6.25,,false,"",activities/859502323.fit.gz,75.0,,2219.0,2179.0,6255.5,3.799999952316284,,96.20850372314453,,0.10000000149011612,39.5,36.0,-0.0015985900536179543,,,84.26419830322266,102.0,,,,,595.3599853515625,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1302276.0,,,,,,
777907408,"Nov 17, 2016, 10:59:47 AM",Day 17 - Indigenous Marathon Project,Run,"Easy 6 after dinner, nice cool evening.",2384,6.36,,false,"",activities/860882430.fit.gz,75.0,,2384.0,2318.0,6360.0,3.4000000953674316,,27.0,,9.0,13.0,10.0,0.03144650161266327,,,82.85449981689453,92.0,,,,,594.7056884765625,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924397.0,,,,,,
778568660,"Nov 18, 2016, 2:05:30 AM",Day 18 - Indigenous Marathon Project,Run,"Only 10-11km on my goal for the VIMP. Nice warm day, bit of a mixed run pace wise. Need to work on speed over Xmas.",3230,10.29,,false,"",activities/861642008.fit.gz,75.0,,3230.0,3172.0,10291.900390625,7.099999904632568,,107.0,,4.0,41.0,30.299999237060547,-0.22347700595855713,,,87.44770050048828,103.0,,,,,963.9916381835938,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1302276.0,,,,,,
779199825,"Nov 18, 2016, 8:32:40 PM",Hinterland sports festival 15km trail race,Run,"Tough day out, legs were not ready for this. Bit fatigued as well. Oh well.",6141,15.21,,false,"",activities/862434126.fit.gz,75.0,,6141.0,6091.0,15212.7998046875,5.300000190734863,,731.260986328125,,55.0,408.20001220703125,49.400001525878906,-0.0019720199052244425,,,79.6531982421875,125.0,,,,,1624.963134765625,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1605321.0,,,,,,
783066643,"Nov 23, 2016, 2:03:47 AM",Lunch Run - Local Loop,Run,Still feeling a bit fatigued. Time for a massage. ,1912,6.02,,false,"",activities/866973233.fit.gz,75.0,,1912.0,1912.0,6019.89990234375,3.9000000953674316,,58.0,,7.0,47.0,16.5,-0.03322310000658035,,,86.40570068359375,96.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1481080.0,,,,,,
787441766,"Nov 27, 2016, 7:13:29 PM",Morning Run - First run back post flu,Run,Still lingering slightly but need to keep moving.,1604,5.02,,false,"",activities/871912316.fit.gz,75.0,,1604.0,1604.0,5025.7998046875,4.199999809265137,,43.0,,13.0,35.0,17.200000762939453,-0.11938399821519852,,,87.17849731445312,99.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1481080.0,,,,,,
787681293,"Nov 28, 2016, 2:00:31 AM","Lunch Run - Double day, KP Loop",Run,Enforcing lunch breaks now to keep active and get outside. See how long this lasts. ,3316,10.02,,false,Blue,activities/872165694.fit.gz,75.0,,3316.0,3306.0,10022.7001953125,4.599999904632568,,115.0,,9.0,30.0,28.0,0.0598641000688076,,,85.74520111083984,96.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
788504702,"Nov 29, 2016, 1:36:28 AM",Lunch Run - River Loop,Run,"Steamy day, easy first 5 and then mod effort back to work. ",3664,11.07,,false,"",activities/873092149.fit.gz,75.0,,3664.0,3664.0,11070.2001953125,8.5,,136.0,,5.0,50.0,39.20000076293945,-0.03613299876451492,,,85.92949676513672,97.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1302276.0,,,,,,
789404329,"Nov 30, 2016, 1:29:58 AM","Lunch Run - Bridges of Brisbane, almost got them all. ",Run,Hot hot hot day. ,3382,10.26,,false,"",activities/874098194.fit.gz,75.0,,3382.0,3382.0,10267.7998046875,5.400000095367432,,96.0,,7.0,22.0,23.100000381469727,-0.09739179909229279,,,86.22840118408203,99.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1302276.0,,,,,,
789579224,"Nov 30, 2016, 9:16:30 AM",Evening Run - Easy local loop,Run,Getting the 200k goal ticked off for another month :) losing a week to sickness almost killed off the streak. ,2148,6.12,,false,"",activities/874326887.fit.gz,75.0,,2148.0,2148.0,6125.0,4.0,,67.0,,8.0,33.0,20.0,0.1469389945268631,,,83.68219757080078,93.0,,,,,579.3072509765625,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924397.0,,,,,,
790271683,"Dec 1, 2016, 1:42:50 AM",Lunch Run -Easy recovery with walking w/d,Run,"",2356,6.34,,false,Blue,activities/875075070.fit.gz,75.0,,2356.0,2356.0,6347.60009765625,4.900000095367432,,79.0,,4.0,26.0,39.20000076293945,-0.07876989990472794,,,79.2520980834961,95.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
791222442,"Dec 2, 2016, 6:40:19 AM",Afternoon Run - Run Commute,Run,Hot old afternoon Run. ,4704,14.03,,false,"",activities/876171195.fit.gz,75.0,,4704.0,4472.0,14035.900390625,4.5,,158.0,,9.0,48.0,27.799999237060547,-0.03562289848923683,,,86.50920104980469,97.0,,,,,1319.0401611328125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1481080.0,,,,,,
793944136,"Dec 5, 2016, 2:49:55 AM",Lunch Run - Cool down,Run,"",403,0.73,,false,Blue,activities/879220065.fit.gz,75.0,,403.0,403.0,729.0,2.5999999046325684,,13.0,,5.0,18.0,33.29999923706055,1.646090030670166,,,53.72819900512695,74.0,,,,,75.84027099609375,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
793944146,"Dec 5, 2016, 1:56:58 AM",Lunch Run - hot hot hot.... river loop,Run,Not the greatest idea running at lunch today. Back to morning/nighttime runs I think. ,3133,10.03,,false,Blue,activities/879220060.fit.gz,75.0,,3133.0,3129.0,10033.2998046875,6.300000190734863,,104.81900024414062,,0.5,39.20000076293945,20.399999618530273,0.006976769771426916,,,87.13610076904297,99.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
794105538,"Dec 5, 2016, 9:53:42 AM","Evening Run - Double, easy recovery. Checking out Xmas lights",Run,"",2060,5.59,,false,"",activities/879432955.fit.gz,75.0,,2060.0,2060.0,5593.0,3.4000000953674316,,49.0,,8.0,34.0,20.0,0.07151799649000168,,,82.90290069580078,93.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1336916.0,,,,,,
794734565,"Dec 6, 2016, 1:47:53 AM",Lunch Run - River Loop,Run,Easy effort for the first few km then just got rolling. Still an easier pace but should be holding back. ,3625,10.96,,false,Blue,activities/880106425.fit.gz,75.0,,3625.0,3613.0,10961.5,9.199999809265137,,140.0,,4.0,56.0,30.799999237060547,0.009122840128839016,,,86.27760314941406,97.0,,,,,1038.5970458984375,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
795672507,"Dec 7, 2016, 1:56:54 AM",Lunch Run - Alt KP Loop,Run,"Small change of scenery, can only run the same route so many times. ",2615,8.02,,false,Blue,activities/881187368.fit.gz,75.0,,2615.0,2615.0,8027.10009765625,7.900000095367432,,120.0,,4.0,48.0,34.79999923706055,-0.04983120039105415,,,86.59390258789062,96.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
795864670,"Dec 7, 2016, 10:04:10 AM","Evening Run - Double, easy cut short by storm",Run,"Didn't feel like being fried tonight, lots of lightning around. ",1625,4.53,,false,"",activities/881436220.fit.gz,75.0,,1625.0,1625.0,4532.0,3.4000000953674316,,38.0,,8.0,30.0,18.200000762939453,0.02206530049443245,,,83.23269653320312,94.0,,,,,427.267333984375,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1336916.0,,,,,,
796514304,"Dec 8, 2016, 1:07:34 AM",Lunch Run - West End Loop,Run,"Steamy day, thick air. ",3243,10.03,,false,Blue,activities/882126381.fit.gz,75.0,,3243.0,3243.0,10036.7001953125,4.800000190734863,,83.0,,8.0,32.0,46.70000076293945,0.00996343046426773,,,86.78350067138672,103.0,,,,,945.506103515625,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,924395.0,,,,,,
797399641,"Dec 9, 2016, 2:01:07 AM",Lunch Run - Shake out,Run,"",1826,5.51,,false,"",activities/883115246.fit.gz,75.0,,1826.0,1817.0,5514.0,4.0,,70.0,,10.0,48.0,18.200000762939453,0.10881400108337402,,,86.11299896240234,97.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1481080.0,,,,,,
797399895,"Dec 9, 2016, 2:45:23 AM",Lunch Run - running in the rain,Run,"Went to the shops for lunch, came home empty handed..",341,1.09,,false,"",activities/883115587.fit.gz,75.0,,341.0,320.0,1098.699951171875,4.099999904632568,,25.0,,-15.0,3.0,35.70000076293945,0.6371170282363892,,,88.68560028076172,101.0,,,,,107.07024383544922,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1481080.0,,,,,,
800304655,"Dec 12, 2016, 9:21:44 AM",Evening Run - Jog out to the G,Run,First run in the Clifton 3's. Comfortable but started to get a little hot spot on my right foot. See how they go tomorrow.,1897,6.06,,false,"",activities/886410956.fit.gz,75.0,,1897.0,1879.0,6063.10009765625,7.800000190734863,,96.0,,9.0,87.0,48.099998474121094,-0.6432350277900696,,,86.49490356445312,96.0,,,,,582.974853515625,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1865921.0,,,,,,
801019601,"Dec 13, 2016, 6:42:25 AM",Afternoon Run - River Run,Run,"",2519,7.40,,false,"",activities/887202670.fit.gz,75.0,,2519.0,2315.0,7407.39990234375,9.600000381469727,,179.0,,8.0,150.0,49.599998474121094,-1.7549999952316284,,,86.21530151367188,109.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1865921.0,,,,,,
802736741,"Dec 15, 2016, 5:50:29 AM",Afternoon Run - Explore by foot,Run,Really enjoying the Clifton 3 ,3966,12.01,,false,"",activities/889141450.fit.gz,75.0,,3966.0,3527.0,12016.900390625,8.800000190734863,,129.0,,6.0,185.0,33.0,-1.406350016593933,,,87.96109771728516,102.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1865921.0,,,,,,
804851404,"Dec 17, 2016, 7:36:41 PM",Morning Run - Oh Boy!! Welcome back to the trails,Run,Well that was much harder than expected. No climbing legs today.,7914,19.05,,false,"",activities/891543025.fit.gz,75.0,,7914.0,7715.0,19052.69921875,4.5,,606.0,,60.0,260.0,44.400001525878906,0.010497200302779675,,,80.16059875488281,119.0,,,,,1898.494873046875,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1605321.0,,,,,,
